" The room was very clean and efficiently laid out, although having to make due with the limited room in the refrigerator was kind of a bummer, we made the most of it !"																															
																															
 The room was very clean and was quite big for a London hotel room .																															
" The room was very clean, and the beds were comfortable ."																															
 The room was very comfortable although the cupboard space was very limited .																															
" The room was very comfortable, clean, and rather roomy for European standards ."																															
" The room was very comfortable, very well, designed, and spotlessly clean ."																															
" The room was very confortable, but rather small   ."																															
" The room was very reasonably priced, but very small ."																															
 The room was what we were expecting .																															
 the room we booked was an executive .																															
" The room we were given was small, poorly funished   it had the smallest bathroom we have ever had in an hotel and the traffic noise went on from about 06 :"																															
 The room whilst a reasonable size was definitely due for refurbishment .																															
" The room, although clean, was extremely small, for American standards ."																															
" The rooms   toilets are of a certain size and you can settle in quickly, to start discovering the city you’re visiting ."																															
" The rooms are brand new with Scandinavian furnishings, and large by London standards ."																															
" The rooms are not huge but very clean and quiet, the view from our room was fabulous, and was very bright and cheerful ."																															
 The rooms are not well shielded from noise and I had folks yapping away in the corridoor practically all night .																															
 The rooms are quite small but everything we needed was there .																															
" The rooms are tiny, which is not a problem if you are there for a short time, but anyone with claustrophobia should stay away ."																															
 The rooms are very clean and come with a mini fridge that is empty and can be filled upon request .																															
 The rooms are very small and can feel kind of cramped when changing and stuff is on the bed .																															
 The rooms have an electric tea kettle and the tea and cream is provided .																															
 The rooms have never disappointed and the food is always nice .																															
" The room's refrigerator allowed us to cover several breakfasts   snacks by shopping at the convenience grocery store that was also just a block away, so we skipped the hotel's breakfast ."																															
" The rooms that overlook the railway lines can be a little noisy, otherwise I haven't been disturbed by external noise ."																															
" The rooms were all modern although for an Executive Room all you basically get extra is a bottle of water, orange juice and robe   ."																															
 The rooms were clean and the bed seemed that it is due for changing but other than that it was fine .																															
 The rooms were consistent both times and on separate floors .																															
 The rooms were small but adequate and the empty fridge was a great ammenity .																															
 The rooms were very clean and the bathroom was good for a London hotel .																															
 the second room was exactly the same .																															
" The second room's phone did not work, whicch was again changed immediately after reporting ."																															
 The service at the breakfast room was ok .																															
 The standard room was somewhat cramped and there was mold under the rubber mat for the shower .																															
" The unit in my room seemed to run endlessly and was quite noisy, particularly during the early morning hours ."																															
 The view from our 19th floor room was wonderful and included Big Ben and the London Eye  .																															
" The view was good to the south and the room was surprisingly large, with a small refrigerator, desk, TB and double bed ."																															
 The views from the higher rooms are just fantastic and the male desk person who checked me in was very nice and gave me a room on a high floor .																															
" The website offers a standard room for less money, but we were told by the hotel that the only way to be guaranteed a non, smoking room was to upgrade to a King, so we paid extra ."																															
" There are individual temperature controls in the room, which was great ."																															
" There are no ironing facilities in standard rooms but there is an ill, publicised ironing room on floor 26 ,  you'll need to ask for directions ."																															
 There is a fridge in the room but make sure it is plugged in .																															
" There is an empty fridge in the room, ours wasn't working properly, so check if yours is before going down to Waitrose Tesco for chilled items I didn't !"																															
" There was insufficient room for suitcases, the decor was somewhat tired and the room was not soundproof ."																															
" There was never any evidence that the maid did anything in our room other than shut off the heat each day, which was rather annoying   ."																															
" There was no fridge or mini, bar, and no toiletries in the bathroom except a refillable soap dispenser which was screwed to the wall ."																															
 There was no room once sofa bed was down as we had to climb over it to get to toilet once our daughter was in bed .																															
" There was quite obviously a large choice of rooms available and the female check in receptionist managed to find me a non, smoking twin room with a view of london no problem   all the way over to what I assume to be Hammersmith ."																															
 There were a few marks and rips on wallpaper etc but overall room was in good shape and both room and bath were clean .																															
" These were minor issues, considering how great the room was ."																															
" They also have a great room service menu and was surprised at the big portions and quality of the food, great to get a bit in your room after a night on the town ."																															
 They changed our room for the rest of our stay but the room was not as nice and had a smaller folding bed   .																															
 They currently appear to be renovating the rooms once this is one I am sure it will be even better !																															
" They have a luggage room, which is great if you are arriving early or need to leave your luggage after checking out ."																															
" They moved my stuff to room 1524, which was wonderful ."																															
" This is a great hotel, nice rooms, not too big but this is not a problem ."																															
" This noise could be heard inside the room and was irritating ,  the television had to be turned up to be heard and so on ."																															
" This time however, My housekeeper constantly left dishes in my room that it was clear i was finished with   and neglected to replace the furnished glasses a few times ."																															
" Three of us stayed in the executive room, it was a little bit crowded though but not as horrible as previous post declared ."																															
" Tiny room, dated furniture, the dirt from my shoes wasn't removed by the cleaners during my stay ."																															
" TV is placed in the room such that, if you try watching for a while, it is guaranteed that you will get stiff neck ."																															
 Two people couldn't walk within the room at the same time but I guess that is a problem with most hotels in Europe .																															
" Upon arrival to the room itself, we discover that we have in fact been given a disabled, non smoking room ."																															
" Upon returning to the room after the false alarm, he was nowhere to be seen, so I connected the TV up and put the trolley outside the room ."																															
" Usualy i still smell smoke from somewhere , even on the non, smoking rooms, not this time ."																															
 Very small rooms I think our room on our last cruise was larger !																															
 View was excellent from the room although weather was terrible during my stay .																															
" We  upgraded  our room from a standard to an excutive room for and extra 175 pounds   and got a room that was maybe 150 sq ft, the bathroom was tiny and had a pocket door that was heavy and hard to close, the whole room needed to be updated ."																															
" We also requested a room change, but for some reason this never worked out, but then again, we weren't in the room for much time as we were out sight, seeing ."																															
" We arrived about 11 am, room was ready ."																															
" We arrived at the hotel 2 hours before check in, and were delighted when we were offered a free upgrade to a kingsize room, although this was a smoking room, there wasn't too bad a smell, and we just opened the windows ."																															
" We booked direct on the hotel website and paid 75 pounds per room per night, which is extremely good for London and for the quality of the rooms ."																															
" We booked the room as a triple, and were pleasantly surprised to find three single beds, rather than a double and a sofa bed ."																															
 We booked through priceline and got the room for $70 US per night which was a steal !																															
 We did ask for a high room but that was ignored i think !																															
" We ended up taking the second room as we already wasted an hour dealing with it, and just wanted to get on with our day ."																															
" We found the hotel rooms to be very clean, especially the recently refurbished bathrooms ."																															
" We got in about 9am to the Holiday Inn, and the room wasn't ready yet   ."																															
" We got there very early, so no non, smoking rooms were available, but the luggage room was convenient ."																															
 We had a renovated room and it was really lovely and clean .																															
" We had a room with two double beds which was surprisingly roomy, considering the small hotel rooms I have in previous trips to London ."																															
" We had a twin room on the 17th floor ,  it was a great room, with a great view ."																															
 We had arrived early and were prepared to wait for our room however we were offered an upgrade to an executive room because our allocated room was not yet ready .																															
" We had room service the night we arrived, and it was good quality, and arrived quickly ."																															
 We had two rooms with an interconnecting door which was a perfect arrangement and the accessible room had plenty of room for the wheelchair with a big bathroom   .																															
" We knew the rooms were small, but ours wasn't too small ."																															
 We made our way to the room and a real pain is the fact that every time you use the lift you have to put your key card in before the button will work .																															
 We only had breakfasts in the hotel and were not impressed for it to be served in a room that was not really a restaurant .																															
 We requested a room on a high floor before we left and this wish was granted with a 15th floor room with a view for miles it was great !																															
" We stayed at the beginning and end of our trip, and both times our double room was clean, comfortable, and a good size ."																															
 We stayed at the Holiday Inn for about a week and the room was clean and quiet .																															
 We stayed in a triple room which was supposed to be the biggest they had .																															
 We then went down to reception and had to provide a description of the contents of our room while the Manager on duty then inspected the room to ascertain that it was ours .																															
 We then went to our room on the second floor and discovered a Queen bed .																															
 We used room service one night and it was excellent .																															
 We were given a standard double room on the 27th floor which is the top floor .																															
" We were not allowed into the room until 2pm ,  it seemed to be policy, regardless of whether or not our room was ready as all the other people in the check, in queue got the same message ."																															
" We were upgraded to an Executive Room, which was fantastic , ,  double bed, lots of room, couch for extra seating ."																															
 We were very pleased with our room which also had aircon as it was very hot in London at that time .																															
" We were very pleased with the room, and the staff was all very nice and helpful, including the concierge service ."																															
" What happened is the room was near where the maids came and went so you were always hearing thumps of doors opening and slamming, plus whoever occupied the room next to me was always coming and going well into the night ."																															
 What we got was a room where the hotel wall was on the left side and a roof under our window with full of cabbage .																															
" When I arrived in my room with two small children the previous occupier had left unused medicine in the mini bar, this took until the following evening to get someone to remove this ."																															
" When I finally got my turn she said four words to me,  name   sorry  I spelt out my name  credit card  I did think for a moment that she might say  Pin  or tell me my room number but obviously i wasnt worth the effort ."																															
" when i told them that my room is a smoking room   I specified in my reservation that its non, smoking the employee asked me  I wonder how could you specify that    there was other incidents as well ."																															
 When I tried to check in early the receptionist persuaded me to purchase an 'upgrade' to an executive room as that was available but the regular room that I booked wasn't .																															
 When we got to the hotel the front desk clerk told us that the double room we booked is not available because their reservation centre had overbooked the hotel .																															
" When we stepped into the room it was an even greater relief, on the 17th floor we had a wonderful view of Earl’s Court and some Georgian architecture, our favorite visual was an advertisement against smoking, in which there was a cigarette half un, wrapped with what appeared to be a fatty clogged artery inside ."																															
 When we tried to use a phone card from our room it would not work so I asked the front dest to help me and was told they couldn't really !																															
 While the room is small what does one expect for less than $200 night in London ?																															
 Why some people moan about the size of their room is beyond me .																															
" Within the same complex is a Boots and Waitrose so filling the provided in, room fridge with snacks is a doddle ."																															
" Yes the rooms are small, but realistically, how much time do you spend in the room ?"																															
" Yes, the room was smaller than we Americans are used to and expect, but was about average in size for European hotels ."																															
" Yes, the rooms are small but most hotel rooms are small in Europe so this was not a surprise ."																															
" Yes, the standard rooms are small for two people   and, yes, they seem to have a lot of trainee staff at the front desk, who struggle sometimes with the language, and yes some of the rooms are affected by traffic noise, but for a good location and a no, frills room provider, it is hard to beat ."																															
" You need your room key to active the elevator, which is a nice security touch, but the readers in one elevator in particular   were very sensitive and didn’t always work ."																															
" Your room key is also necessary to turn on the electricity, which some people here have complained about ."																															
",  Decor in room was a bit dated ."																															
",  Room was smaller than I thought it was going to be ."																															
",  very clean,  quiet,  bathrooms appear to have been updated recentlyThe hotel location is great ."																															
", but after I called room service it was promptly fixed ."																															
", We booked our room through an internet service and was lodged in an executive room that included all the aminities expected in a 5, star hotel !"																															
"00 to get a room, need to fill in a form, be careful when order newspapers, they charge you except priority club member, this is not mentioned anywhere on the form, and unacceptable considered it is normally included in many other four stars hotels, paid £140 per night and they asked for another 65 pence for newspapers, cheapskate !"																															
00 US dollars per night and previously requested a room with 3 beds as we are 3 males who wanted our own beds and I was prepared to pay for the upgrade .																															
"00am the room was ready for us so we could take a nap to get over the jet lag and head out for an afternoon   evening of sight, seeing so we didn't lose any time due to the time difference ."																															
"15, after a lot of searching on the computer and a long wait, we were informed our family room was not ready would we take a seat and we would be called when it was available ."																															
"2,  When I tried to check in 2 days later they simply gave me a single bed room where my reservation was a twin bed room when they corrected it   I went to my room it was a smoking room   I had to go back to change it they said there is no rooms available   I have to sleep the night   they will transfer me in the next day like it was my fault  !"																															
30 to find our room was ready and the receptionist very helpful and friendly and my special requests had been noted and acted on .																															
"90 otherwise if you pay in The Forum room on the first floor until we'd been there a day or two  slightly patchy face cloth supply, the one time no, one in maintenance or reception would answer the phone, and the biggie ,  despite the warmest London autumn on record, the a c was switched off   and the room was always too hot ."																															
"Additionally, one other problem was that room service was very very inefficient ,  requesting a menu to be brought to the room took 45 minutes and the guy actually had the audacity to suggest he read it to me over the phone instead of sending one up, after I had to call three times ."																															
"after returning from our dinner the staff had left a bottle of wine in the room and a card wishing us a happy anniversary, such a lovely touch !"																															
All in all a great place to stay for a getaway break in london try and a room on a higher floor overlooking the city it is worth it !																															
"Although smaller rooms are expected in Europe, the room with 3 beds in this hotel is considerably smaller than most standard size US hotel rooms ."																															
An ok Hotel if you get a room at a discounted rate .																															
"Another word of warning when booking through the Holiday Inn website ,  VAT was NOT included in the price at the time of booking until you actually processed the booking and paid for the room ,  this is apparently now normal for many London hotels which I'd never experienced before ,  we ended up paying £17 more per night than I'd expected ."																															
"b basis Hotel huge ,  900 rooms Buffet breakfast good for a buffet This is a well run hotel with a great location for the metro  Rooms a bit on the small side but I would stay again"																															
Bathroom is a bit small but acceptable .																															
Bedrooms were fine for what was needed   and when a feather pillow was requested I was greeted with a friendly confirmation it was on its way .																															
Booked this room via Lastminute's Secret hotels and is described as an awesome Kensington hotel .																															
"But the room is as I have previously mentioned rather small ,  see the photos, literally just enough room to walk between the bed and the dressing table desk, but so long as you are not intending to spend much time in there you will be OK ."																															
"com 'Mystery hotels' Reception staff freinedly and helpful, requested a quiet room and were given a room on the 17th floor facing the rear of the hotel which was about as quiet as you can expect for central london !"																															
"Don't use the restaurant or room service, there's plenty of places to eat outside the hotel, there's a mini Tesco for groceries, a larger grocery store   plenty of internet cafe's, a Paul's Boulangerie right by the tube, great fro a quick breakfast, the Gloucester Road tube stop is a 3 minute walk, plenty of busses to High Street fabulous shopping !"																															
"face it, London is very expensive, and rooms are not up to US standards  This hotel is PERFECT for the American that wants a clean, comfortable, reliable room without spending a fortune ."																															
"First, we walked in and the restroom door was broken ."																															
"For our purposes, the hotel was perfectly adequate ,  the location was good and the room was clean and quiet ."																															
"From the time we booked Holiday Inn Forum Kensington I was overcharged some 200 GBP on the fee I was quoted and had some considerable trouble getting this rectified by Holiday Inns central booking officeWhen arriving at hotel in room safe   bar fridge as quoted were not supplied   when I questioned reception they said can't supply a safe but will send fridge up which they did, but for all the good it was with fixed thermostat the drinks we put in it would have stayed cooler outside the fridge ."																															
"Furthermore, one of the room given was occupied by someone else and we could not open one room with the key given ."																															
"Had requested a double room, not available at time of booking and no notes in the reservation about this but we could have had a double if we had wanted to wait ."																															
I also got a phone call in the room on the second day from a strange man asking if I had found an ear ring which was lost that day in my room .																															
"I appreciate that we had a large room so it's difficult for me to comment on comfort of the standard room's, however, the mentality we have is we'd rather spend time exploring, so the size of the room isn't necessarily important ."																															
"I arrived early and the room was not ready, so I took a big bus tour   ."																															
"I got a good deal on this stay ,  2 nights for 123 pounds room only, through the priority club  , as I was coming to stay to go to a concert celebrate my daughters 16th Birthday ."																															
"I suppose it was just about OK but given that I booked relatively late and it cost me £125 room only, I thought it was not worth the money ."																															
If you want a simple and extremely small room then this is the place .																															
"I'll pass on a few minor issues and tips,  our room appeared to be below a disco ."																															
"In conclusion, rooms were small but clean, internet charge was expensive   and reception staff booking system was hopeless ."																															
"Let me just say that the bed was king size, but the room was tiny and the bed took up most of it ."																															
My husband and I stayed in a double room for six nights this month at the Holiday Inn Kensington Forum .																															
"My room was good size for European standards, and had recently been overhauled and included hair dryer, fridge, and air conditioning ."																															
"Nice clean rooms, good value, and average location near a tube station, but the rooms directing towards the main street outside are all VERY noisy ."																															
"Now my room was clean, comfortable and the equipment all worked as it should but if this was an executive room then I would hate to have stayed in a standard room ."																															
"Our room   was very comfortable, cosy and most importantly very clean ."																															
"Our room ,  and the hotel generally ,  was dated, looking a bit tired ."																															
Our room was always cleaned very well daily .																															
Our room was large in size and clean and well kept .																															
																															
Our room was on the 12th floor .																															
Our room was on the 7th floor and was extremely well organized and clean .																															
"Our room was small, but very clean and appeared to be newly decorated ."																															
Paid for an executive room and it was not big enough for a family of 3 .																															
"Reception, not too busy when I checked in, my room was ready ."																															
"Room ,  clean, good size, everything you need is in the room including the coolerLocation ,  within every attractions, short walk or you can take the double decker just across the street ."																															
"ROOM and SERVICE ,  our room was obviously not one of the renovated ones ."																															
"Room service is expensive but good, the food was delivered hot and was tasty but was chosen from the current uninspired Holiday Inn room service menu, when I ordered a £6 ."																															
"Room size is fine as of European standard, it's clean and tidy ."																															
"Room wasn't that big but looks like brand new, bed was very comfy   ."																															
"Rooms are fairly small, but you have to expect this outside of North America ."																															
"Rooms in the hotel are very small, as is the double bed ."																															
"Service was friendly, our room was on the highest floor  , but that wasn't a problem because of the lifts, and we had a great view of the city from the room ."																															
"Shabby rooms basic facilties ,  no way is this a Four Star hotel ."																															
Small rooms but mine was clean and a lovelycomfy bed .																															
"Staff were mostly ethnic origin, presenting a couple of communication problems at check in   room service was slow and fairly bland   and we noticed a lack of acknowledgement by any staff as we walked around the premises, again unusual for such a high profile company ."																															
"Standard rooms in this hotel fall far short of usual London four, star standard ,  they are small, have no safe, pants press or other amenities usually provided ."																															
"Stayed here for business , first room was very small but after they changed my room it was fine ."																															
Stayed in room 516 right at the end of the corridor was next to a services room from which there was a constant generator   fan noise .																															
"The bathroom was adequate, and was cleaned each day ."																															
the bathroom was clean and had a few ammenities .																															
The cold tap in the basin in my bathroom was smeared with toothpaste which went all over your hands when you turned the tap on .																															
The double room is small as in most of London and only one person can walk by the bed at a time .																															
The major downside of my room is it faces Cromwell Road and also an exposed section of the Underground   .																															
The only downside to the room is that is was very hot .																															
"The room has a small fridge, which is a bit cold, but is in desparate need of defrosting ."																															
"The room is quite large, very clean with beautiful view over London ."																															
"The room itself was dated and the en, suite tiny, but it did have everything you needed for a comfortable stay ."																															
The room itself was everything you would expect for a 4 star chain hotel .																															
The room itself was fine for our family of three when the pull out bed for my daughter was closed but a tight squeeze when open !																															
"The room itself was very clean, the bathroom was small but immaculate ."																															
"The room was a bog standard room, poorly lit with no light on the desk or indeed within 6 feet of it, a noisy aircon heater and a tv that you cant see from the sofa, you have to sit on the bed ."																															
"The room was a nice size , very clean and more than adequate ."																															
"The room was a typical Holiday Inn effort but I have to commend the cleanliness ,  nothing broken, damaged or grimey and the bathroom smelt fresh ."																															
The room was about what we expected from a Holiday Inn although we could have used a bottle or can opener given that there was no mini bar .																															
The room was above average in size by European standards .																															
"The room was adequately sized ,  there are only two of us, so we weren't looking for much ."																															
"The room was clean,tidy a good size and extremly quiet ."																															
"The room was ok, but wallpaper were detahced on few places ."																															
"The room was OK, ish, Great view as any other building with 20"																															
"The room was quiet, clean, the bed and pillows were comfortable, and the service was adequate ."																															
																															
"The room was small, but there was a window that opened and good views over london although the windows could do with a good scrub !"																															
The room was spacious and clean and the bed comfotable with the option to choose from 5 or 6 different kind of pillows depending on your needs or allergies etc .																															
The room was spotlessly clean and in good repair and also being a light sleeper i found it to be very quiet considering the hotel was so large .																															
"The room was tiny, and the heater didn't work properly, The staff if great ."																															
"The room was very small   but clean, modern and comfortable ."																															
The room we booked was supposed to be an executive room .																															
the rooms are really new and clean and the staff is so nice .																															
There are also rooms adapted for people with disabilities which we did not check out but wife   approved of their description in the hotel bumpf .																															
"This is a 900 room hotel so can get busy at times in the lobby but the staff, standard of the rooms and other facilities are geared up to cater for this ."																															
"we ask for the room 10 minutes before check, in time and the room wasn't ready ."																															
We expected the room to be small and it was .																															
We had an executive room and was disappointed to find that the extra bed was not done up and we had to call housekeeping to fold down the metal bed .																															
We stayed 5 nights in a room whose price was second lowest .																															
We were able to find an internet deal and got a double room for about 100€ night   and I'd definitely suggest you to immediately book this hotel if you're lucky to find some similar offer .																															
"Well, upon checkin, I was told no room was available as  they had been full the night before  so I would have to wait ."																															
"When i checked in, i asked to be shown several rooms and the staff was happy to do so ."																															
"When we wanted to watch a pay per view movie, was informed by reception there was a problem ,  it later transpired that we had been given an Aircrew room, where there is no mini, bar, pay per view movies turned off at reception, no menu's or room service available ."																															
 All on the way from Milwaukee I was telling her how everyone was so nice and the rooms are beautiful .																															
 Alot of the common areas that I enjoyed so much   have been turned into areas such as large banquet rooms .																															
 as the building rises the noise will get worse as they get closer to guest rooms .																															
 At this point it was close to 2 pm and my first fear was that my family and I would be stranded in Chicago with no available rooms at a reputable hotel .																															
" Building is shaped like a triangle and only has about 17 rooms on a floor, so very quiet and no hall noise ."																															
 But I guess they have to make money somehow since they practically give their rooms away .																															
 But the rooms are large and nicely equipped with all the essentials of a business hotel .																															
 But we really did spend very little time in our rooms .																															
" Contemporary in its decor, the rooms are spacious and the bathrooms are very nice ."																															
 Expensive Parking but great rooms .																															
" For 2 nights there were 4 of us and for the last night only 2, so I was looking for 2 rooms or a room with 2 beds ."																															
 from other rooms but not nearly bad enough for us not to stay there again .																															
" From talking to other guests, I concluded that rooms ending with numbers xx1, xx2, xxx19 and xx20 should be avoided unless you enjoy listening to elevators going up and down !"																															
" Got to hotel, rooms weren't ready yet ."																															
 Had to move rooms and floors .																															
 He then told me that they have no more rooms available and i was just going to have to deal with it since i was only staying a night .																															
" Honestly, I would rate the service and location a three, the rooms a four, and the view a five !"																															
 Hotel was very clean and the rooms were comfy .																															
" Hotel's architecture is nice, location near all point of interets and rooms are large, clean, quiet ."																															
 I called from my cell phone and asked if they had any rooms available and they said yes its blah blah blah .																															
 I called the front desk before we even set our suitcases down and asked if we could switch rooms .																															
" I ended up with a double on the 7th floor ,  I would've preferred a King since I was alone, but it was one of the renovated rooms so I decided to keep it ."																															
" I originally booked 2 rooms because their online reservation site would only allow you to book a room for 1, 3 people and there was no guarantee that you would get a room with 2 double beds ."																															
 I pointed out to the manager that my firm held a conference there just months before and had used the conference facilities as well as several hotel rooms .																															
 I recieved a great deal on the rooms here and it was wonderful .																															
 I was pleasantly surprised at the quality of the rooms .																															
 In fact we have always gotten the rooms with a view of the fireworks !																															
" In our case, it was cheaper than two connecting rooms and a far better experience ."																															
" It could be an excellent property if the rooms were updated with new mattresses, televisions and desks ."																															
" It does suffer, however, from a trend that I have been noticing that as rooms at business class hotels are upgraded ,  particularly with a patch panel for the big LCD, TV ,  drawer space becomes less and less ."																															
" It is true that the rooms have a little 'wear', but not to the point of being a problem ."																															
 It seems most of the rooms here have great views and mine was no exception .																															
" It was a good hotel, the rooms were clean and there were little things like dressing gowns that were a nice touch but other everyday things let the hotel down ."																															
" I've olny ever stayed in the 'standard' rooms in this property, all of which are spacious and airy, and function well for both business or leisure travellers ."																															
 Large clean rooms and comfortable bed .																															
 Locker rooms were clean and had a sauna .																															
" Most importantly, the rooms were quiet ."																															
" My son loved the Chicago river view from our 31st floor , rooms where neat and clean ."																															
" no more bathrobes in corner rooms suites  coffee service in room is parred way down  the buffet offered in the cafe is not as bountiful, although the cafe staff is inpeccable and extremely gracious and will bring you what you wish  check in staff not at all eager to upgrade you, even though you may be a frequent visitor ."																															
 Our family of 4 frequents Chicago and oftentime forgoes the comfort of a more spacious suite just to experience the thrill of the view of the river and Navy Pier that Swissotel's Lakeview rooms provide .																															
 Our rooms   were still not ready by 8pm .																															
 Our rooms were nice and didn't look worn or old .																															
 Pool is nice with whirlpool and saunas in the locker rooms .																															
" Rooms all appear to either look out onto the river and the bustle of Chicago or, on the other side, will face Navy Pier,   ."																															
" Rooms are dated, our corner room's bathroom was shabby ."																															
" Rooms are good quality and clean, what you would expect from a four star business hotel ."																															
" Rooms are lovely as well, with handsome fixtures and furniture, a terrific desk work space and comfortable bed ."																															
 Rooms at the hotel are getting somewhat tired .																															
" Rooms in similar hotels would usually be about $250, 300 ."																															
 Rooms in this hotel are noisy though .																															
" Rooms were clean, good sized and great views of Navy Pier ."																															
" Rooms were good, nothing spectacular about them except the views ."																															
 Rooms were nicely furnished .																															
" Rooms were very comfortable and spacious with nice furniture, comfy bed, luxurious bathroom, great TV, etc ."																															
 Since we were staying during busy Memorial weekend all the good rooms filled up quickly .																															
" So, in all, I would definitely stay hereagain, even though the service stinks, the restaurantis for rich patrons with money to blow and the peopleare snobs, the rooms make up for it ."																															
" So, while the rooms are very nice, I will never stay at a Swissotel again, in any city ."																															
 Some of the other hotels in the same class in Chicago might be a little more decorative or chic but their rooms are not as comfortable and don’t seem to have the same dependable amenities that the Swissotel has .																															
" Strange, we thought, since we had booked conceirge level rooms ."																															
" Suspecting the rooms were allocated under the control of large travel agencies, I immediately called a friend and had them book me using hotels ."																															
" Thanks to TravelZoo I was able to find an amazing deal ,  lakeside rooms for $129 night as part of a spring promotion ."																															
" The actual hotel and rooms were very nice with amazing views, the staff was extremely rude ."																															
" The beds were extremely comfortable, rooms were extremely spacious and the bathrooms were as well ."																															
" The decor of the rooms and the communal areas is really dated, looks like it hasn't been touched for years ."																															
 The Fairmont and Hyatt next door have a few rooms with a view but not many .																															
" The hotel is really pretty, but the rooms need some upgrading to be considered anywhere near a 4 5 star hotel ."																															
" The hotel is shaped like a triangle from the sky, and this strange shape combined with the location of the elevator shafts made many rooms quite noisy ."																															
" The hotel looks like an office tower, the rooms look like converted boardrooms and the place has all of the charm of a Fortune 500 executive suite ."																															
" The hotel was very nice, rooms were big, the pool hot tub area was very nice, and the location was great and easy to get to ."																															
 The ideal location   coupled with great service and beautiful rooms makes for a wonder stay .																															
" The interior of the guest rooms is decidedly generic, lacking the style of some of Chicago's newer hotels   ."																															
" The location of the hotel is perfect for shopping and local bars restaurants on the golden mile, and views from most rooms very good ."																															
" The recent renovation is great , ,  the guest rooms are really nice ."																															
 The room was huge as hotel rooms go .																															
 The room was two rooms from the elevators and I could still hear them but it wasn't too bad .																															
 The rooms and common areas were bland and far from a top flight hotel .																															
 The rooms are bright and airy with wonderful beds and bedding .																															
" The rooms are business, oriented, so they are not as hip or stylish as, say, the Sutton Place or the W ."																															
" The rooms are in pretty shabby condition, but they are clean ."																															
" The rooms are large and well, appointed  , the staff was very professional and friendly, and the view was striking !"																															
" The rooms are large, the view was wonderful overlooking Navy Pier ."																															
 The rooms are not all that big .																															
" The rooms are spacious and have nice views, I was NOT impressed with the mattress and every, little, tiny thing costs money ."																															
" The rooms are spacious and I've never had any problems with noise,  they are much quieter than other hotels I've been at ."																															
" The rooms are spacious and pristine with pillow, top beds that made it almost impossible to get up in the morning because it was so comfortable ."																															
" The rooms are very clean, comfortable and spacious and up, to, date ."																															
" The rooms are very nice , the location is excellent, but the service is Terrible !"																															
" The rooms are very nice, well, appointed, with comfortable beds ."																															
" The rooms look like they were just remodled and upgraded, there was an HD TV and a nice iHome docking station to put my iPod so I could set the alarm to wake up with my music instead of the radio ."																															
 The rooms were clean and big and the view of the navy pier was incredible .																															
 The rooms were clean and modern .																															
" The rooms were comparable but I have to admit I loved the Fairmont service, especially the bellhops and front desk ."																															
" The rooms were great, the staff was excellent ."																															
 The rooms were nice and the view was pretty good .																															
 The rooms were small and much more expensive .																															
" The rooms were very clean, the service was polite and helpful, and it's near the heart of Chicago !"																															
" The rooms were very spacious and clean, especially for downtown Chicago standards ."																															
" the standard rooms are small, the lobby bar is very small   ."																															
" The Swissotel was a great place to stay, rooms were very clean, and quiet at night for a great nights rest, with extremely comfortable beds, and high quality bedding ."																															
" The view from the rooms is of the river and city, Lake Michigan or of Millennium Park ."																															
" The views are fabulous, the rooms clean and roomy ."																															
" The views were amazing, the rooms were comfortable and the staff was always helpful whenever I had a question ."																															
" Then again, the rooms are much larger and the view more than makes up for it ."																															
" Then we were told that rooms on the top 5 or 6 floors are all non, smoking ."																															
" There is simply no better way to experience the 4th of July in Chicago, than in one of the corner rooms with a view of Navy Pier ."																															
 There were no king rooms available when we checked in and the woman at the front desk was not overly helpful until we produced a copy of our confirmation wtih the king bed request on it .																															
" There's also an indoor pool, large excercize room, and spacious men's and women's locker rooms on the top floor with floor, to, ceiling windows all around you ."																															
 These rooms are right next to the elevators .																															
 These rooms are very speceous and the beds are very comfortable .																															
" They didn't charge us for the room, , , , but, also did not offer any type of compensation to the woman who arranged these rooms in FEBRUARY ."																															
 They have just recently upgraded the hotel rooms and they are wonderful .																															
" This time, no connecting rooms were available so we booked a one, bedroom, 1 ."																															
" very nice pool and spa on the 42nd floor, rooms and lobby were clean, easy walk to Michigan Ave through via the lower level walkway to the Illinois State center, beds were comfortable ."																															
 Very pretty rooms with an European flair .																															
" Very well equiped, the rooms are spacious and very comfortable with every thing you need ."																															
" We didn't check out the normal rooms but my parents were in a &quot normal&quot  room and loved it, and said it was one of the nicest and most importantly cleanest they'd been in lately ."																															
 We even got upgraded to one of the corner rooms   which also looked west toward Michigan Ave and the Wrigley building .																															
 We had a pretty bad view on the 27th floor relative to the other rooms which faced Lake Michigan   There's some construction right now Southwards and we stared at a giant mud pit with big cranes the entire visit .																															
" We showed them our Wyndham By, Request card and were told for doing this one of our rooms would be given a complimentary upgrade to a conceirge level room ,  not both rooms but one room ."																															
 We stayed in two rooms on the 22 floor in August with our two teenage daughters .																															
 We were 2 rooms away from the elevators but could hear them clearly .																															
" When I got to the room, I thought the new rooms would have a plasma since the website implies the new rooms would have them, but I guess those come later   ."																															
" While the rooms are a bit dated, the location is great ."																															
" While the rooms are quite nice, I was dismayed by the snotty service I received at the Swissotel in Chicago ."																															
 Why is the cleaning staff telling us they are out of coffee for the rooms ?																															
" word to the wise, , avoid the rooms ending with 11 ."																															
 You can see downtown and or the Navy Pier from most of the rooms .																															
Great Hotel with Great Rooms .																															
Great location but rooms need some work .																															
