phrase_line_number,microsoft_id
7516,2605065
7517,2157386
7523,2157356
7528,3368636
7533,3368671
7536,3363503
7539,3363476
7542,1670090
7543,1670141
7546,2359373
7548,2359454
7550,617272
7552,617129
7554,2874755
7556,2874734
7558,499144
7560,499197
7563,3198727
7567,3198674
7571,769313
7579,769454
7584,2586306
7590,2586687
7595,2627558
7597,2627665
7598,14610
7601,14656
7604,1512543
7611,1512569
7618,174279
7622,174482
7624,2613351
7629,2613442
7635,2226521
7640,2226544
7645,330590
7647,330561
7650,1448384
7653,1448455
7657,364462
7661,364510
7665,899532
7668,899513
7671,2565152
7675,2565186
7680,3122956
7683,3123183
7686,1912659
7687,1912526
7689,987313
7692,987026
7694,1840733
7698,1840987
7702,853142
7707,853125
7713,1964852
7715,1964543
7718,1197054
7722,1196966
7725,3159764
7729,3159741
7734,941632
7738,941989
7741,2427943
7743,2427904
7745,1118041
7751,1117981
7754,3310301
7760,3310210
7765,1611583
7768,1611548
7771,2011668
7772,2011806
7773,867353
7776,867420
7779,1641945
7780,1642240
7781,276533
7785,276461
7789,3117712
7794,3117462
7798,3289883
7803,3289845
7809,637047
7812,636631
7815,1151064
7817,1151081
7819,2944743
7820,2944909
7821,3122364
7824,3122262
7826,2948400
7833,2948273
7840,1708624
7843,1708562
7846,1496702
7853,1496674
7859,737893
7864,737776
7868,3111198
7870,3111209
7873,386400
7874,386461
7875,2130580
7881,2130592
7888,1419079
7894,1418712
7899,1483520
7900,1483646
7902,1590814
7906,1590976
7909,3436605
7915,3436675
7920,1549634
7921,1549576
7922,2465280
7924,2465088
7926,1428179
7933,1428273
7939,1112037
7943,1111841
7946,1419980
7951,1420305
7957,1957182
7961,1957155
7964,233102
7966,232964
7968,1463764
7972,1463865
7977,427090
7980,427141
7982,2112329
7985,2112377
7988,2746747
7992,2746898
7999,251333
8001,251101
8003,1900475
8006,1900613
8009,63398
8012,63309
8014,447341
8018,447413
8021,2799036
8024,2799108
8027,3443605
8030,3443540
8035,2426916
8038,2427018
8040,2397052
8041,2397452
8042,454259
8045,454303
8048,3280084
8051,3280180
8053,1499455
8056,1499343
8060,716902
8062,716604
8063,1670781
8066,1670669
8069,912454
8073,912640
8077,1917207
8081,1917187
8086,2095781
8093,2095812
8098,2136244
8101,2136052
8104,702876
8108,702977
8112,1330381
8115,1330521
8117,1236820
8120,1236712
8121,738533
8125,737951
8129,579975
8131,579810
8134,1355540
8137,1355592
8140,1464126
8144,1464107
8147,771416
8150,771467
8153,2150265
8163,2150184
8172,1284150
8177,1284173
8181,3270389
8183,3270327
8185,2294059
8189,2294112
8193,1321918
8195,1321644
8198,1239046
8205,1239031
8209,2907515
8214,2907224
8219,105493
8221,105432
8225,1989515
8226,1989458
8227,14663
8233,14617
8238,1692902
8241,1692851
8243,3089434
8245,3089441
8247,2538111
8248,2538021
8250,1341941
8254,1341915
8258,374967
8265,375017
8271,1356545
8276,1356676
8279,921159
8282,921272
8284,740726
8286,739960
8288,1041293
8289,1041421
8290,2630545
8293,2630577
8296,1014977
8301,1014962
8307,3039165
8313,3039036
8318,2674986
8319,2674800
8320,2193346
8325,2193362
8331,149798
8334,149596
8336,426112
8341,426210
8346,213302
8352,213135
8358,3035675
8362,3035707
8366,622300
8372,622384
8378,1097577
8383,1097664
8388,423245
8394,423228
8399,1336931
8401,1336883
8402,2208366
8409,2208492
8414,2405153
8415,2405189
8418,1641162
8421,1641062
8425,244062
8430,243899
8435,1439663
8441,1439808
8445,2070455
8447,2070493
8449,1996069
8453,1996101
8457,23807
8463,23792
8469,3147370
8472,3147525
8475,1211287
8478,1210972
8481,3300040
8487,3299992
8494,2512758
8498,2512692
8502,3257588
8505,3257537
8507,2560856
8508,2560808
8510,2728434
8516,2728420
8522,3277643
8528,3277659
8533,2621134
8538,2621174
8541,2529661
8545,2529575
8550,304482
8553,304430
8555,224868
8557,225233
8559,129193
8569,129302
8577,2843951
8580,2843930
8584,1685339
8587,1685429
8591,2624848
8594,2624568
8596,2293340
8601,2293455
8604,2750203
8605,2750153
8606,1946553
8610,1946598
8615,2216702
8616,2216672
8618,742090
8623,742015
8626,1795859
8632,1795818
8638,2592956
8643,2592914
8646,2845442
8652,2845257
8658,758342
8659,758501
8661,1465425
8664,1464865
8667,1168132
8675,1167672
8682,1634651
8688,1634798
8693,2189818
8698,2189911
8703,995311
8707,995560
8711,14874
8714,14831
8715,1967578
8723,1967664
8732,317570
8739,317290
8745,2047034
8753,2046820
8756,84518
8762,84541
8769,2046630
8776,2046644
8784,2521336
8788,2521360
8792,3264615
8796,3264641
8801,262374
8804,262921
8806,2939925
8811,2939981
8816,2031076
8820,2031038
8823,27639
8826,27668
8829,1909408
8831,1909429
8834,3034583
8837,3034604
8842,1257820
8846,1257777
8849,2706551
8852,2706185
8856,813945
8858,813925
8860,2851677
8864,2851855
8868,895812
8874,895754
8878,2534473
8881,2534504
8884,3285348
8885,3285324
8886,424071
8890,424093
8892,2404345
8894,2404222
8897,2485432
8899,2485492
8901,981097
8904,981018
8907,2607361
8912,2607320
8917,218896
8923,219064
8929,313947
8930,313222
8933,434842
8934,434929
8935,2895172
8940,2895264
8945,386627
8949,386521
8952,3440566
8955,3440416
8958,853127
8963,853144
8967,1053869
8969,1053207
8973,1026659
8976,1026185
8979,1341925
8983,1342201
8987,2663667
8989,2663623
8992,2305924
8997,2305736
9003,960466
9006,960881
9009,129995
9013,129864
9017,356759
9020,356778
9024,2949437
9029,2949407
9032,3088078
9035,3087945
9038,1032643
9040,1032617
9042,1750630
9044,1750716
9046,2891280
9053,2891366
9059,2866295
9061,2866282
9065,822517
9069,822439
9072,1502941
9075,1502927
9078,1243593
9084,1243934
9091,221462
9095,221512
9099,2451691
9103,2451742
9106,2282608
9108,2282544
9110,379724
9113,379692
9116,1156575
9121,1156706
9124,2745055
9127,2745022
9130,3403347
9134,3403527
9138,2037906
9141,2038005
9144,698720
9148,698772
9150,2359387
9153,2359457
9155,2403178
9160,2403100
9164,2205838
9166,2205858
9168,1669602
9174,1669461
9178,919801
9180,919939
9182,578807
9188,578726
9193,3277653
9200,3277637
9206,661322
9209,661390
9212,1200470
9215,1200432
9218,1941701
9223,1941639
9228,421009
9232,421091
9237,14485
9243,14516
9251,549014
9258,549093
9265,3326623
9268,3326701
9270,1106490
9275,1106299
9282,607219
9287,607092
9292,3092593
9294,3092563
9296,1755505
9297,1755464
9298,2015140
9300,2014900
9302,1449187
9306,1449290
9310,1988626
9315,1988386
9320,844524
9324,844667
9327,1860173
9333,1860195
9339,1609290
9344,1609098
9349,2746028
9353,2746125
9357,1917187
9362,1917262
9368,1102668
9372,1102548
9376,374264
9377,374624
9379,1597193
9384,1597119
9388,1469800
9390,1469789
9393,2206809
9396,2206624
9399,1970041
9402,1969914
9405,20917
9409,20853
9416,2758944
9420,2758975
9423,375678
9425,375561
9428,1122033
9433,1122090
9438,1600347
9439,1600451
9443,2081769
9448,2081787
9452,1815004
9454,1815055
9457,707747
9459,707671
9462,1705771
9463,1705922
9464,716883
9466,716599
9468,516719
9471,516884
9473,3020180
9477,3020057
9481,1694765
9485,1694755
9487,516797
9492,516591
9497,2195720
9502,2195935
9508,1971109
9511,1970905
9514,512669
9518,512160
9522,2362699
9525,2362767
9529,1396775
9530,1396739
9531,1828398
9534,1828187
9536,2221864
9537,2221924
9538,171025
9540,171076
9542,921290
9547,921224
9552,2129222
9555,2128773
9558,3214358
9562,3214672
9566,2976142
9567,2976104
9570,374383
9577,374044
9581,2820522
9583,2820367
9587,2733221
9588,2733357
9590,1711097
9597,1711149
9602,2806874
9605,2806929
9610,1075019
9613,1075000
9616,403037
9623,402971
9631,2706183
9635,2706157
9638,3419852
9643,3419777
9649,3438803
9653,3438780
9657,2068941
9662,2068953
9666,1513487
9671,1513246
9678,3017237
9681,3017177
9684,2852816
9686,2852668
9690,2173504
9696,2173632
9703,1423378
9707,1423284
9712,811375
9717,811232
9723,2413690
9725,2413644
9727,2121942
9728,2121914
9729,3207268
9733,3207178
9737,2186840
9743,2186895
9748,519554
9753,519592
9756,563634
9760,563375
9765,1895295
9771,1895167
9779,243946
9781,243684
9783,2158059
9786,2158105
9790,86007
9796,86373
9802,3214303
9807,3214275
9810,1211461
9814,1211115
9819,2359454
9821,2359412
9823,2396334
9825,2396148
9827,2086276
9828,2086477
9830,381187
9835,381127
9841,3133311
9843,3133486
9847,4155
9850,4143
9853,1602860
9856,1602844
9861,1410958
9863,1410938
9865,1880897
9870,1880746
9876,1201306
9879,1201329
9881,426940
9884,426546
9887,2377834
9891,2377805
9895,1789339
9900,1789525
9906,2136052
9909,2136150
9912,2778138
9914,2777737
9915,2232493
9918,2232381
9922,3153774
9925,3153722
9928,3093840
9931,3093801
9934,436562
9938,435307
9941,2770513
9943,2770488
9945,840255
9950,840252
9954,833170
9958,833200
9962,423224
9964,423238
9965,1438666
9967,1438643
9969,1454800
9971,1454816
9972,1834832
9976,1834844
9979,1112726
9981,1112799
9984,1745242
9986,1745319
9987,3261484
9989,3261306
9992,1277539
9993,1277527
9995,3329063
9998,3328961
10001,1240324
10002,1240337
10004,2933398
10008,2933345
10011,3035788
10014,3035918
10017,545820
10019,545924
10021,3375314
10025,3375284
10029,490481
10034,490000
10041,767107
10045,767069
10048,2168292
10056,2168033
10063,2745018
10067,2745058
10070,283615
10078,283692
10085,2108841
10089,2108868
10092,1355591
10095,1355674
10098,2106411
10103,2106397
10107,121265
10112,121424
10119,1438940
10125,1438953
10133,3046488
10134,3046824
10135,86020
10141,86007
10147,2264198
10150,2264212
10151,3446507
10154,3446446
10157,2816735
10160,2816723
10163,3236313
10165,3236263
10166,185929
10170,186026
10174,2587263
10177,2587322
10180,1071229
10182,1071350
10186,2268396
10189,2268480
10192,612073
10196,612012
10199,448932
10200,449039
10201,2190158
10204,2190221
10207,1908453
10209,1908347
10212,432251
10215,432116
10218,1908277
10221,1908617
10223,1534422
10230,1534369
10238,1372366
10242,1372589
10247,1480802
10252,1481397
10257,1491648
10264,1491625
10272,2895263
10276,2895171
10280,864148
10284,863719
10287,953485
10291,953537
10295,239902
10297,239998
10298,1618493
10299,1618463
10300,2250458
10304,2250584
10307,3238456
10309,3238508
10311,3306448
10314,3306659
10317,2610846
10320,2610727
10323,1793557
10328,1793618
10333,886618
10337,886456
10342,2754612
10344,2754633
10346,153199
10349,153213
10351,2444519
10352,2444508
10353,2398178
10357,2398195
10362,1332049
10366,1331979
10373,516583
10378,516789
10383,2077064
10387,2077087
10394,395858
10396,396195
10398,425412
10402,425310
10406,2264210
10408,2264194
10410,1643239
10416,1643042
10422,2330167
10424,2330142
10426,2030917
10431,2030877
10434,2011783
10438,2011647
10442,754162
10446,753958
10450,232430
10453,232714
10456,2759168
10459,2759156
10461,2524160
10464,2524303
10468,2007711
10472,2007677
10475,1297519
10479,1297825
10485,1909555
10486,1909331
10488,588637
10492,588864
10495,2668688
10498,2668644
10501,1851377
10507,1851386
10513,1641980
10518,1642291
10523,1756329
10526,1756394
10529,299689
10532,299752
10534,3118600
10536,3118635
10538,1673112
10542,1673068
10546,3127902
10551,3127435
10557,1093844
10558,1093616
10559,3142048
10563,3142198
10567,967485
10571,967554
10574,2357324
10576,2357271
10578,47037
10583,47072
10588,1964547
10591,1964856
10594,1149319
10597,1149377
10600,1591361
10602,1591597
10605,2568019
10608,2567975
10611,2375172
10615,2375137
10618,780408
10623,780363
10627,1278159
10630,1278426
10632,2715952
10634,2715935
10637,2555777
10639,2555594
10643,1629945
10648,1629901
10651,821523
10652,821385
10653,2555766
10660,2555591
10666,1979300
10668,1979257
10671,3292858
10674,3292499
10679,725414
10684,725148
10691,1315389
10694,1315289
10697,2467980
10703,2467938
10708,1272006
10713,1271919
10717,2304696
10720,2304863
10723,1737201
10726,1737431
10730,2383164
10734,2382951
10738,1547970
10744,1548372
10749,1952106
10753,1951806
10757,2727208
10762,2727256
10768,1179259
10771,1179239
10775,758187
10779,758048
10783,1934902
10787,1935161
10791,1057430
10793,1057549
10797,2734407
10800,2734397
10802,1017924
10805,1017812
10810,2577533
10815,2577526
10820,2820354
10823,2820518
10826,758287
10828,758501
10830,2531749
10835,2531607
10841,3010293
10843,3010036
10846,3180014
10848,3179967
10850,1640498
10855,1640420
10859,1106648
10861,1106676
10864,1278202
10868,1278372
10874,726966
10876,726945
10879,530989
10882,530791
10885,2733774
10888,2733758
10892,1758040
10896,1758028
10904,2638861
10909,2638982
10914,3424957
10919,3425063
10923,775197
10928,775031
10933,1939247
10938,1939420
10943,2209500
10950,2209461
10957,2495223
10962,2495307
10966,424839
10967,424933
10970,941674
10973,941618
10976,1254185
10980,1254350
10983,2198929
10984,2198650
10985,2820268
10988,2820184
10991,469248
10997,469124
11003,2141596
11004,2141567
11005,55187
11007,54831
11009,3232514
11011,3232502
11013,784095
11016,784495
11019,679580
11022,679663
11025,1860195
11031,1860074
11037,2875204
11041,2875289
11044,1467440
11047,1467475
11050,1966117
11051,1966021
11053,153219
11056,153202
11058,1317197
11059,1317098
11061,598388
11065,598429
11069,1857283
11072,1857419
11074,1402178
11078,1402015
11084,427232
11087,427141
11089,1990975
11095,1991132
11099,218969
11105,218921
11110,3035805
11114,3035933
11118,2920008
11122,2920256
11124,2204353
11125,2204418
11126,887074
11130,886949
11134,60122
11136,60445
11138,419328
11143,419467
11147,895046
11153,895020
11156,2953368
11160,2953320
11164,2412871
11167,2412758
11171,961836
11174,962243
11177,2192289
11181,2192322
11184,1660835
11187,1660765
11190,1167817
11194,1167737
11200,1720166
11208,1720115
11214,1901066
11216,1900994
11219,2573262
11223,2573319
11228,358545
11230,358607
11231,424643
11236,424716
11241,229248
11244,228887
11247,2181021
11254,2180960
11261,1050857
11265,1050763
11268,1238193
11270,1238167
11272,2042707
11275,2042682
11278,2221460
11281,2221621
11284,2254053
11288,2254016
11292,1012075
11295,1012032
11300,1090099
11304,1090192
11308,1410935
11313,1410955
11317,2109569
11323,2109788
11332,1729705
11336,1729745
11340,2225692
11344,2225652
11348,1921888
11353,1921873
11358,182373
11361,182570
11364,1082201
11369,1082171
11374,524455
11378,524526
11382,2082864
11383,2083180
11384,1678989
11386,1678913
11388,2251019
11392,2251007
11394,2738677
11395,2738741
11397,549224
11401,549434
11405,3050823
11409,3051282
11415,3275436
11420,3275564
11425,2724082
11430,2724346
11435,1499622
11437,1499552
11440,912352
11445,912568
11449,1638813
11454,1639087
11459,2594771
11460,2594835
11462,1602801
11465,1602232
11468,1605350
11473,1605425
11477,2494149
11479,2494073
11481,3416793
11484,3416659
11487,1703383
11489,1703476
11491,2767189
11494,2767088
11498,3023029
11504,3023229
11509,497592
11514,497567
11517,2222013
11521,2222000
11523,556817
11526,556894
11529,2081069
11532,2081132
11535,52697
11540,52210
11543,1821953
11547,1822072
11551,1910298
11554,1910189
11557,1084673
11559,1084603
11560,386392
11563,386453
11566,1125577
11569,1125579
11573,1351550
11574,1351155
11576,1784357
11577,1784427
11578,981185
11581,981234
11584,2733361
11588,2733225
11592,1924249
11598,1924200
11604,655498
11611,655391
11617,1814559
11625,1814485
11631,2677870
11636,2677957
11642,533823
11645,533909
11647,1141165
11650,1141074
11652,581592
11655,581570
11659,175648
11661,175674
11663,129988
11667,130086
11671,1650317
11675,1650169
11680,3015328
11681,3015421
11682,3175893
11685,3176113
11688,1497869
11690,1497957
11692,3047892
11698,3047936
11705,2728250
11708,2728424
11711,1721269
11713,1721439
11716,388283
11719,388371
11721,1006726
11724,1006791
11727,3388966
11733,3389018
11740,1741621
11742,1742071
11746,2241925
11752,2242066
11756,1603953
11758,1603866
11759,2573271
11764,2573289
11768,62712
11773,62605
11776,577830
11784,578527
11791,1793282
11797,1793115
11802,2796978
11808,2797024
11813,1958219
11814,1958344
11816,3349925
11819,3349953
11822,1551928
11824,1551941
11826,1369889
11828,1369743
11830,703785
11833,703995
11837,816836
11839,816862
11841,3254507
11844,3254576
11846,2486780
11851,2486826
11856,881910
11862,882010
11869,1023571
11872,1023460
11875,2122033
11879,2121806
11882,1859329
11885,1859352
11889,21117
11891,21294
11895,2029879
11897,2029809
11899,2886542
11902,2886524
11905,1570656
11912,1570634
11920,1106299
11927,1106238
11931,1702374
11933,1702510
11935,607862
11937,607926
11940,1742856
11942,1742961
11943,1946070
11946,1946095
11949,2905740
11952,2905779
11956,556729
11959,556771
11961,3009407
11963,3008992
11964,214550
11967,214034
11970,327839
11977,327748
11982,1369897
11988,1369750
11994,578529
11996,578450
11999,3088719
12004,3088344
12010,637875
12013,637821
12016,1587560
12018,1587910
12021,3224745
12024,3224869
12027,1657631
12030,1657617
12033,2330905
12034,2330778
12035,2516995
12040,2517032
12045,20860
12051,20886
12057,960865
12064,960919
12071,4544
12076,4728
12082,2217613
12085,2217659
12089,3057898
12091,3057973
12092,2052102
12100,2052009
12106,2025345
12112,2025384
12117,800170
12120,800387
12124,1114071
12128,1114169
12132,126756
12134,126728
12136,2826484
12141,2826474
12145,1311599
12146,1311475
12149,276585
12154,276121
12159,2123408
12161,2123821
12163,2809238
12166,2809225
12169,1642377
12170,1641945
12171,2208376
12173,2208198
12175,2510105
12178,2510295
12179,1980654
12184,1980641
12188,409061
12190,408834
12192,2614750
12195,2614861
12198,368268
12206,368013
12211,957412
12215,957368
12220,67647
12224,67568
12228,401776
12233,401856
12236,1093801
12240,1093505
12244,364285
12249,364510
12253,816362
12258,816340
12264,2444625
12267,2444663
12270,1636060
12272,1635946
12276,2907521
12279,2907231
12282,2045000
12285,2045542
12287,1128342
12289,1128293
12291,75607
12292,75647
12295,2494709
12300,2494434
12305,2331916
12306,2331805
12307,1630585
12309,1630657
12311,1149320
12316,1149378
12321,2566479
12323,2566562
12325,822726
12329,822816
12333,1363174
12337,1362840
12341,2635090
12346,2635234
12354,885963
12357,886113
12359,1367262
12364,1366598
12370,144649
12372,144855
12374,1311944
12379,1312142
12384,1904549
12386,1904949
12387,816832
12390,816868
12392,2480058
12393,2479942
12396,532804
12400,532661
12404,544327
12406,544219
12410,722149
12414,721936
12416,2123788
12422,2123881
12429,1959733
12433,1960031
12435,994934
12437,994692
12440,2500633
12443,2500732
12446,2828314
12448,2828036
12452,753887
12458,753925
12463,3320834
12467,3320891
12471,98431
12472,98656
12473,1888279
12475,1887736
12477,3179086
12480,3179247
12484,1606495
12487,1606619
12490,2426433
12492,2426378
12494,3049097
12498,3049174
12502,1729777
12507,1729703
12510,1144181
12512,1144125
12516,2009781
12520,2009643
12524,1657933
12528,1657875
12533,1550897
12536,1550977
12541,908371
12544,908485
12546,390669
12550,390518
12555,1786751
12556,1786721
12559,2396402
12562,2396167
12565,2224083
12570,2223824
12575,3331063
12576,3330996
12577,2594785
12584,2594802
12587,2560775
12592,2560832
12596,2983733
12598,2983954
12600,3150046
12602,3150090
12604,1330508
12607,1330636
12610,799342
12612,799270
12616,1257219
12621,1257412
12625,430306
12629,430336
12632,3256259
12637,3256410
12643,1549140
12648,1549120
12652,1267764
12654,1267499
12656,622377
12662,622296
12665,544218
12670,544326
12673,851920
12676,851911
12679,862717
12685,862805
12691,14644
12694,14613
12697,578442
12701,577829
12704,1352610
12707,1352741
12709,1467373
12711,1467347
12713,1518091
12715,1518014
12717,2704026
12721,2704076
12726,2769016
12728,2768961
12730,2496469
12734,2496417
12738,2423623
12740,2423339
12744,3128487
12747,3128434
12753,707975
12757,708028
12760,3249070
12762,3249202
12764,2857105
12768,2857138
12772,2820573
12776,2820684
12779,3070940
12782,3070964
12786,1390306
12789,1390412
12790,673713
12794,673486
12798,3427259
12801,3427317
12804,3084554
12806,3084612
12808,315647
12813,315778
12816,1230161
12817,1230113
12819,1929473
12820,1929176
12821,1737570
12826,1737431
12830,2706240
12833,2706190
12834,3428298
12839,3428362
12844,668141
12848,667980
12852,1995509
12858,1995537
12862,2523564
12864,2523358
12866,2775381
12874,2775426
12881,2302811
12886,2302908
12890,2079200
12897,2079131
12901,654098
12905,654044
12909,3261219
12913,3261244
12917,2019822
12924,2020185
12930,421947
12934,422075
12936,818091
12940,817811
12942,2396793
12948,2396890
12952,1622561
12957,1622311
12963,577957
12968,577843
12974,142709
12979,142846
12986,1257760
12988,1257788
12992,3223910
12995,3223849
12996,1000821
13001,1000957
13005,1580638
13010,1580663
13016,3413305
13018,3413321
13019,2980753
13023,2980614
13028,672171
13029,672222
13031,274160
13038,274343
13045,1809428
13048,1809439
13051,1674771
13055,1674720
13059,2570300
13061,2570358
13067,1528193
13068,1528083
13070,960580
13073,960694
13075,2748287
13080,2748550
13087,667083
13091,666922
13095,264662
13101,264632
13107,2046156
13110,2046137
13113,2854798
13118,2854832
13120,232420
13123,232708
13128,2046138
13133,2046157
13137,1113463
13142,1113352
13148,1152748
13150,1152795
13152,1987927
13155,1987906
13158,956277
13162,956502
13164,1570830
13167,1570961
13169,142204
13173,141852
13176,3394891
13179,3394775
13182,3020795
13185,3020597
13189,1640881
13193,1640785
13198,2257252
13201,2257160
13205,3270373
13207,3270399
13209,27707
13213,27662
13220,711058
13224,711195
13228,2046157
13232,2046255
13236,1463866
13239,1463765
13241,2569220
13246,2569234
13251,2741792
13253,2741869
13254,3137958
13255,3137987
13257,1615721
13260,1615625
13263,2644062
13269,2644100
13275,2391429
13278,2391569
13281,1479614
13285,1479631
13289,2377287
13292,2377246
13297,424702
13300,424628
13302,263690
13306,263819
13309,283751
13311,283290
13313,2475154
13322,2475032
13331,629327
13335,628977
13339,2517014
13345,2516995
13350,2931868
13351,2932271
13352,1777329
13356,1777407
13360,1330643
13362,1330622
13364,2830598
13367,2830310
13370,1850025
13374,1850312
13379,1051289
13383,1050975
13390,3111452
13392,3111428
13394,2950523
13399,2950560
13403,2555597
13405,2555783
13407,1637180
13413,1637269
13417,593262
13421,593254
13425,1762550
13426,1762497
13429,571118
13434,571179
13441,2650998
13446,2650889
13449,614859
13457,614815
13466,1336938
13470,1337021
13472,666922
13476,666899
13480,2052012
13484,2052105
13488,2090911
13491,2091154
13495,2965621
13499,2965471
13502,2265271
13507,2265152
13512,2225652
13516,2225503
13520,3062202
13523,3062308
13526,2911413
13527,2911040
13529,3119492
13531,3119462
13533,2155514
13538,2155377
13543,1649586
13548,1649681
13554,1022631
13561,1022710
13565,516067
13567,515977
13570,66486
13573,66500
13577,1552068
13579,1551928
13581,1770700
13584,1770742
13587,936978
13590,937500
13593,2467891
13596,2467898
13598,424456
13602,424522
13606,1379534
13607,1379472
13608,212678
13612,212621
13617,1965766
13618,1965716
13619,126740
13622,127044
13624,3003536
13627,3003613
13630,2343284
13638,2343320
13645,221463
13648,221513
13650,618387
13653,618228
13656,263752
13659,263690
13663,2313849
13664,2313797
13665,54528
13667,54500
13669,2395061
13671,2394939
13674,3034529
13678,3034440
13682,3200919
13685,3201393
13688,3155022
13691,3154888
13692,2221876
13693,2221924
13694,455285
13698,455123
13702,2778966
13705,2779062
13707,536277
13713,536208
13720,2084866
13726,2084802
13730,2536322
13734,2536356
13736,146126
13740,146291
13741,1430357
13743,1430425
13745,3039310
13748,3039413
13751,71282
13757,71506
13764,1355339
13765,1355163
13768,34513
13772,34742
13776,2198639
13780,2198910
13782,1317759
13784,1317853
13786,1114356
13788,1114165
13791,1973756
13793,1973638
13795,2063609
13799,2063635
13804,3128160
13807,3128278
13810,2159006
13814,2158955
13818,2560842
13821,2560784
13825,2287318
13827,2287402
13830,949672
13833,949874
13835,1346473
13839,1346394
13845,3079665
13847,3079690
13849,1128192
13854,1128199
13859,3437630
13861,3437425
13864,1613553
13867,1613472
13868,1219395
13874,1219620
13880,3223195
13881,3223214
13882,368067
13884,368018
13886,175943
13889,175919
13892,2271664
13894,2272487
13896,2210997
13900,2211155
13905,892628
13907,892971
13909,2280387
13911,2280353
13913,2331304
13916,2331918
13919,1048622
13924,1048759
13929,1851859
13930,1851814
13931,187187
13933,187147
13935,2580932
13940,2581102
13944,2229168
13946,2229224
13948,2170444
13952,2170659
13955,3120087
13959,3120252
13966,1223140
13969,1223201
13972,1072440
13974,1072674
13976,312456
13979,312396
13982,98432
13988,98657
13994,702468
14000,702500
14006,2664149
14011,2664187
14013,1805639
14015,1805436
14020,1017806
14023,1017918
14025,2564410
14029,2564005
14033,3039007
14037,3038845
14040,193958
14044,194062
14046,3104386
14049,3104362
14052,274461
14055,274830
14058,68016
14061,67933
14064,1473646
14067,1473505
14070,1410941
14074,1410923
14076,927430
14080,927587
14084,1984639
14087,1984517
14090,1604530
14093,1604464
14095,2933717
14099,2933887
14103,1708040
14109,1708062
14113,2173122
14117,2173166
14119,2586233
14125,2586269
14131,130002
14133,129858
14136,1849905
14140,1849875
14144,2570236
14146,2570437
14148,1740656
14153,1740677
14155,2664492
14156,2664470
14158,1438505
14164,1438576
14170,1792303
14172,1792426
14174,1862940
14175,1862654
14176,2826660
14181,2826474
14185,2818052
14188,2817713
14190,3254694
14193,3254717
14196,68529
14201,68510
14206,2467993
14211,2467953
14215,1723132
14218,1723089
14220,2225543
14224,2225652
14228,1043105
14230,1042991
14231,3255083
14234,3255063
14237,3258350
14242,3258262
14247,2545545
14253,2545504
14258,502271
14264,502294
14270,440827
14272,440875
14274,3278429
14277,3278400
14280,2490131
14284,2490074
14290,2136148
14294,2136242
14298,881566
14303,881614
14309,654228
14313,654098
14317,871476
14319,871541
14321,3439709
14322,3439626
14323,383417
14326,383558
14329,2632317
14330,2632336
14331,3207860
14336,3207813
14341,2531741
14348,2531598
14354,2601356
14355,2601403
14357,2440086
14359,2440257
14361,727276
14364,727340
14367,1674733
14371,1674780
14375,2281835
14379,2281720
14383,2471258
14388,2471214
14392,1261116
14393,1261234
14395,2077719
14398,2077537
14401,3313145
14404,3313172
14407,1183958
14408,1183917
14409,259814
14412,260052
14417,1860590
14419,1860965
14420,3217914
14424,3217410
14426,899533
14429,899451
14432,330570
14436,330597
14439,1856517
14441,1856552
14442,2278050
14446,2278126
14450,184751
14451,184597
14452,2095800
14456,2095807
14460,2271486
14462,2271836
14465,2182211
14471,2182122
14477,3028143
14482,3028234
14486,758278
14490,758048
14494,303299
14495,303003
14496,2481604
14499,2481631
14502,3271454
14503,3271282
14504,3419298
14509,3419192
14515,778948
14516,779030
14517,2894851
14520,2894608
14522,126746
14529,126660
14534,1043007
14538,1043209
14542,652661
14543,652656
14546,1027118
14551,1027150
14556,1964152
14563,1964187
14568,1087515
14574,1087318
14580,2923683
14584,2923676
14587,2494381
14589,2494531
14592,1353189
14595,1353442
14598,2749322
14601,2749663
14605,881610
14610,881572
14615,14515
14618,14484
14624,1359554
14625,1359450
14626,3250031
14628,3250014
14630,2228736
14633,2228856
14637,1887655
14640,1887596
14644,516877
14647,516921
14651,2199099
14652,2199074
14653,2889005
14656,2888954
14661,556737
14665,556780
14669,1458108
14672,1458147
14674,1945484
14680,1945410
14686,1455958
14690,1455870
14693,3053745
14697,3053832
14701,2396937
14707,2396818
14712,99322
14718,99374
14723,2933343
14724,2933396
14726,1757060
14730,1756887
14734,159945
14736,160232
14738,1646691
14741,1646618
14744,1550880
14749,1551024
14756,1793615
14758,1793553
14760,2650436
14764,2650346
14768,3061131
14770,3061148
14774,2209389
14777,2209110
14780,417135
14785,417203
14790,698925
14793,698943
14798,859626
14801,859581
14804,1277527
14806,1277464
14808,3106460
14813,3106512
14819,3418000
14823,3417854
14827,430564
14829,430518
14831,2580937
14833,2580985
14837,57269
14841,57250
14845,1596229
14847,1596205
14849,349233
14855,349039
14860,2553320
14865,2553127
14869,3226418
14877,3226399
14886,1640769
14888,1640897
14890,3037382
14897,3037412
14904,671328
14907,671357
14909,635783
14913,635802
14918,570666
14921,570348
14924,2898434
14927,2898224
14928,2123259
14932,2123305
14935,1921868
14938,1921881
14941,14524
14945,14499
14948,3444633
14952,3444733
14954,3002971
14958,3002919
14960,2119650
14961,2119685
14962,1953834
14967,1953601
14973,555553
14975,555528
